ten_san_pham,thuong_hieu,cpu,ram_gb,o_cung_gb,vga,gia_ban,cpu_NAN,ram_gb_NAN,o_cung_gb_NAN,vga_NAN
MacBook Pro M1 16GB/256GB Silver sạc ít,Apple,Apple M-Series,0.0,-1.0,Apple GPU,-0.053909970349516306,0,0,0,0
"LAPTOP HP I7 1165G7/16GB/512GB/T500 4GB/15.6"" FHD",Hp,Core i7,0.0,0.0,Onboard,-0.26954985174758156,0,0,0,0
HP Laptop i3 Gen 10 4GB/256GB Hỏng,Hp,Core i3,-1.5,-1.0,Onboard,-0.8326095420647519,0,0,0,0
"HP 240 G9, I3-1215U, Ram 8G, SSD 512G",Hp,Core i3,-1.0,0.0,Onboard,-0.6648896343107011,0,0,0,0
"Acer Aspire AL14-51P, I3-1305U,Ram 8G, SSD 512G",Acer,Core i3,-1.0,0.0,Onboard,-0.509149719967654,0,0,0,0
"Thinkpad L13 Yoga,RYZEN 5-7530U,Ram 16G, SSD 512G",Khác,Ryzen 5,0.0,0.0,Onboard,-0.38395878882266615,0,0,0,0
"Thinkpad T14, RYZEN 5 Pro 8540U, Ram 16G, SSD 512G",Khác,Ryzen 5,0.0,0.0,Onboard,-0.08984995058252718,0,0,0,0
Dell Latitude 5320 2in1 i5-1145G7 13.3-16GB/256GB,Dell,Core i5,0.0,-1.0,Onboard,-0.5031597232621522,0,0,0,0
Dell Latitude 7290 I5-7300U/8GB/128GB/ Máy Zin Đẹp,Dell,Core i5,-1.0,-1.5,Onboard,-0.6888496211327084,0,0,0,0
Dell XPS 13-9365 i7-7y75 13.3 inch 16GB/128GB,Dell,Core i7,0.0,-1.5,Onboard,-0.7433585911527749,0,0,0,0
Dell Latitude 5420 i5 14 inch 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.5930096738446794,0,0,0,0
Dell Latitude 5330 Core i5-1245U /Ram 8G/SSD 256G,Dell,Core i5,-1.0,-1.0,Onboard,-0.4738087394051933,0,0,0,0
HP EliteBook 630 G9 i5-1235U 13.3 inch 16GB/256GB,Hp,Core i5,0.0,-1.0,Onboard,-0.5750396837281739,0,0,0,0
"Asus S533|i7-1165G7 |RAM 16GB|SSD 512GB|15.6"" FHD",Asus,Core i7,0.0,0.0,Onboard,-0.47320973973464314,0,0,0,0
Lenovo LOQ 15 Ryzen 7 16GB/512GB,Lenovo,Ryzen 7,0.0,0.0,Onboard,0.634939650783192,0,0,0,0
Vivobook Gaming i5-13420H VGA 3050 4GB  16GB/512GB,Khác,Core i5,-1.5,0.0,Onboard,-0.1503489173080955,0,0,0,0
Dell Inspiron 3576 i5-8250U 15.6 inch 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.707418610919764,0,0,0,0
HP 15 Core i5-1334U 15.6 inch 16GB/512GB Như mới,Hp,Core i5,0.0,0.0,Onboard,-0.21563988139806523,0,0,0,0
Dell Gaming G16 7630 i9-13900HX 16GB/1TB 16 inch,Dell,Other,0.0,2.0,Onboard,0.8439905358052053,0,0,0,0
Apple MacBook Air 2015 i5 4GB/128GB,Apple,Core i5,-1.5,-1.5,Apple GPU,-0.8326095420647519,0,0,0,0
Apple MacBook Pro 2015 i5 8GB/128GB Quả Táo Sáng,Apple,Core i5,-1.0,-1.5,Apple GPU,-0.7247896013657192,0,0,0,0
RAZER BLADE 18 I9 13950HX RTX 4070 8GB SSD 1TB,Khác,Other,-1.0,2.0,NVIDIA Card Rời,1.3536793554763544,0,0,0,0
Lenovo LOQ 15IRX10 i7-13650HX/16GB/512GB/5050 8GB,Lenovo,Core i7,0.0,0.0,AMD Card Rời,0.8086495552427446,0,0,0,0
Thinkpad L14 Gen 4 I5 1345U Ram 16G 512G FHD Touch,Khác,Core i5,0.0,0.0,Onboard,-0.2935098385695888,0,0,0,0
Dell Precision 5540 4K i7-9850H 15.6 inch 32GB/1TB,Dell,Core i7,2.0,2.0,Onboard,-0.08984995058252718,0,0,0,0
Lenovo  Slim 3 14IRH10  i7-13620H/ 16GB/512GB/14'',Lenovo,Core i7,0.0,0.0,Onboard,0.08984995058252718,0,0,0,0
Lenovo ThinkPad E14 Gen 4 i7-1255U 16GB/256GB,Lenovo,Core i7,0.0,-1.0,Onboard,-0.47320973973464314,0,0,0,0
HP Pavilion X360 i5 14 inch 8GB/512GB,Hp,Core i5,-1.0,0.0,Onboard,-0.7487495881877265,0,0,0,0
Dell Latitude 3410 i5-10210U/8GB/256GB pin 3H,Dell,Core i5,-1.0,-1.0,Onboard,-0.6499146425469466,0,0,0,0
Acer Nitro5 - I7 11800H| 16G| 512G| RTX3050TI 4G,Acer,Core i7,0.0,0.0,NVIDIA Card Rời,-0.08386001377699243,0,0,0,0
Dell G15 5511 i5-11400H 8GB/512GB,Dell,Core i5,-1.0,0.0,Onboard,-0.2935098385695888,0,0,0,0
E pass lại MacBook Pro 2015 i5 8GB/128GB,Apple,Core i5,-1.0,-1.5,Apple GPU,-0.7187996046602174,0,0,0,0
Acer Aspire 7 A715-42G AMD Ryzen 5 16GB/512GB,Acer,Ryzen 5,0.0,0.0,Onboard,-0.383359789152116,0,0,0,0
MacBook Pro 2015 i5 8GB/128GB,Apple,Core i5,-1.0,-1.5,Apple GPU,-0.7187996046602174,0,0,0,0
Dell Latitude 3400 - I5 8265u| 8G| SSD 256G,Dell,Core i5,-1.0,-1.0,Onboard,-0.6229597172721555,0,0,0,0
"LAPTOP LENOVO IDEAPAD I7 1265U/16G/512G/15.6""TOUCH",Lenovo,Core i7,0.0,0.0,Onboard,-0.32944981880259966,0,0,0,0
Msi Pulse 16 AI-061VN Ultra 9-185H/RTX4070/16G/1TB,Msi,Core Ultra 9,0.0,2.0,NVIDIA Card Rời,1.4076492257929258,0,0,0,0
LAPTOP ACER I5 1235U/8GB/512GB/LCD 15.6IN FHD,Acer,Core i5,-1.0,0.0,Onboard,-0.509149719967654,0,0,0,0
LAPTOP HP PROBOOK 640 G8 I7 1185G7/16GB/256GB/14IN,Hp,Core i7,0.0,-1.0,Onboard,-0.47320973973464314,0,0,0,0
HP 450 G10 i5 Gen 13 1335U.Ram 16G.SSD 512G.15”FHD,Hp,Core i5,0.0,0.0,Onboard,-0.18568989787055618,0,0,0,0
ThinkPad T14 Gen 5: Ultra 7/16G/512G Chip AI,Khác,Core Ultra 7,0.0,0.0,Onboard,0.36479079936506037,0,0,0,0
"LAPTOP HP R5 7535H/16G/512G/RX6550M 4G/15.6"" 144HZ",Hp,Ryzen 5,0.0,0.0,AMD Card Rời,-0.1497499176375453,0,0,0,0
Thinkpad X1 Yoga Gen 6 I5 1145G7 16G 256G 4K Touch,Khác,Core i5,0.0,-1.0,Onboard,-0.23360987151457066,0,0,0,0
Dell G5 5500: i5-10300H/16G/512G/GTX 1650,Dell,Core i5,0.0,0.0,NVIDIA Card Rời,-0.29410883824013895,0,0,0,0
Dell Precision 5550 i7-10850H 16G 512G T1000 15.6,Dell,Core i7,0.0,0.0,Onboard,-0.14435892060259367,0,0,0,0
Dell G15 5525: R5-6600H/16G/512G/RTX 3050,Dell,Ryzen 5,0.0,0.0,NVIDIA Card Rời,-0.05450897002006649,0,0,0,0
"ThinkPad P1 Gen 4: i7-11850H/16G/512G/A2000/2K 16""",Khác,Core i7,0.0,0.0,Onboard,0.24499086525502412,0,0,0,0
Laptop Gaming HP Core i7 8GB/128GB BH 12/2026,Hp,Core i7,-1.0,-1.5,Onboard,-0.7607295815987302,0,0,0,0
HP 15s-du (i7 8565U / 16G / 256G / Geforce),Hp,Core i7,0.0,-1.0,Onboard,-0.4851897331456468,0,0,0,0
Dell Latitude 5440 i5-1345/8G/256G Zin keng,Dell,Core i5,-1.0,-1.0,Onboard,-0.38934978585761776,0,0,0,0
MSI GF63 I7-11800H/8GB/512GB/RTX 3050 4GB Máy Zin,Msi,Core i7,-1.0,0.0,NVIDIA Card Rời,-0.3534098056246069,0,0,0,0
Apple MacBook Air M4 16GB/256GB Xanh 97% Fullbox,Apple,Apple M-Series,0.0,-1.0,Apple GPU,0.18568989787055618,0,0,0,0
Dell Latitude 5310 i7gen10 14 inch 8GB/256GB,Dell,Core i7,-1.0,-1.0,Onboard,-0.5032196232292072,0,0,0,0
Dell Latitude 7310 i5-10310U 13 inch 16GB/512GB,Dell,Core i5,0.0,0.0,Onboard,-0.6529096408996975,0,0,0,0
Apple MacBook Air i5 4GB/128GB,Apple,Core i5,-1.5,-1.5,Apple GPU,-0.8326095420647519,0,0,0,0
Asus A412FA i3 8145 4G 128G LCD 14 FHD 99%,Asus,Core i3,-1.5,-1.5,Onboard,-0.7428194914492797,0,0,0,0
Dell XPS 9500 i7 10750H 1650 Ti 32G 1Tb 15.6-FHD,Dell,Core i7,2.0,2.0,Onboard,-0.02455898649255743,0,0,0,0
Lenovo Ideapad Slim 3 i3-1115G4 8GB/256GB Zin đẹp,Lenovo,Core i3,-1.0,-1.0,Onboard,-0.6409296474886939,0,0,0,0
HP Pavilion 15 i7-1065G7/8Gb/256Gb/Card Mx250 2Gb,Hp,Core i7,-1.0,-1.0,Onboard,-0.5750396837281739,0,0,0,0
HP 15-dy i5-1135G7 15.6 inch 8GB/256GB,Hp,Core i5,-1.0,-1.0,Onboard,-0.634939650783192,0,0,0,0
Apple MacBook Air 2019 i5 8GB/128GB,Apple,Core i5,-1.0,-1.5,Apple GPU,-0.6229596573721884,0,0,0,0
MacBook Pro Retina 2015 i5 8GB/256GB,Apple,Core i5,-1.0,-1.0,Apple GPU,-0.670879631016203,0,0,0,0
MacBook Pro 16” M2 Max 32GB/1TB 38Gpu máy đẹp keng,Apple,Apple M-Series,2.0,2.0,Apple GPU,1.7430890413010274,0,0,0,0
Apple Macbook Air M4 13.6 inch 16GB/256GB 99%,Apple,Apple M-Series,0.0,-1.0,Apple GPU,0.2755398484530833,0,0,0,0
Macbook Air 13” 2020 i5/8g/512g gray bh3 tháng,Apple,Core i5,-1.0,0.0,Apple GPU,-0.4432597562071341,0,0,0,0
Acer Nitro 5 AN515-58 i5/12500H 16G 512G RTX 3050,Acer,Core i5,0.0,0.0,NVIDIA Card Rời,-0.08984995058252718,0,0,0,0
Dell Precision 7670 i7 12850HX 16GB 512GB 16 inch✅,Dell,Core i7,0.0,0.0,Onboard,0.06588996376051993,0,0,0,0
Razer Blade 16 i9-13950HX 16 inch 64GB/2TB,Khác,Other,3.0,3.0,Onboard,3.5327802569708586,0,0,0,0
Dell Inspiron 7506 i5 14 inch 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.509149719967654,0,0,0,0
Thinkpad E14 Gen 3 I7 1255U 16G 512G FHD keng 99%,Khác,Core i7,0.0,0.0,Onboard,-0.32944981880259966,0,0,0,0
HP Elitebook 840 G9 i7 1255u/ 16GB/256GB like new,Hp,Core i7,0.0,-1.0,Onboard,-0.32944981880259966,0,0,0,0
Apple MacBook Pro i5 13.3 inch 8GB/128gb,Apple,Core i5,-1.0,-1.5,Apple GPU,-0.7547395848932283,0,0,0,0
Asus Expertbook P5405CSA Core Ultra 5 16GB/512GB,Asus,Core Ultra 5,0.0,0.0,Onboard,-0.22462487645631796,0,0,0,0
Asus Zenbook 17 Fold OLED i7-1250U 16GB/1TB,Asus,Core i7,0.0,2.0,Onboard,1.401659229087424,0,0,0,0
Clevo NV40MZ i7-1165G7 8GB/256GB,Khác,Core i7,-1.0,-1.0,Onboard,-0.5331097067896613,0,0,0,0
Dell Latitude 3420 i5-1135G7 14 inch 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.5750396837281739,0,0,0,0
Surface Laptop Go i5-1035G1 /16GB/256GB like new,Surface,Core i5,0.0,-1.0,Onboard,-0.47320973973464314,0,0,0,0
HP EliteBook 840 G8 i5 16GB/256GB,Hp,Core i5,0.0,-1.0,Onboard,-0.509149719967654,0,0,0,0
Nitro V16 | R5-8645HS/16G/1TB/RTX 4050,Khác,Ryzen 5,0.0,2.0,NVIDIA Card Rời,0.27494084878253316,0,0,0,0
"LAPTOP HP 15AY (I7-7500U/ 8GB/ SSD 256GB/ 15.6""HD)",Hp,Core i7,-1.0,-1.0,Onboard,-0.6409296474886939,0,0,0,0
"Microsoft Surface Book 3 i5, 13.3 inch 8GB/256GB",Surface,Core i5,-1.0,-1.0,Onboard,-0.32944981880259966,0,0,0,0
Nec Lavie GN186 + i7 + Ram 16gb + Ssd 256gb + Đen,Khác,Core i7,0.0,-1.0,Onboard,-0.5930096738446794,0,0,0,0
HP 240 G10 core i5-1334U/16GB/512GB/14 inh fullhd,Hp,Core i5,0.0,0.0,Onboard,-0.38635478750486685,0,0,0,0
✅MacBook Air M1 Ram 16G/ SSD 256G (Pin Zin 90%) !,Apple,Apple M-Series,0.0,-1.0,Apple GPU,-0.1497499176375453,0,0,0,0
Sony Vaio i5 Gen 10 /ram 16GB/256GB mạnh,Khác,Core i5,0.0,-1.0,Onboard,-0.634939650783192,0,0,0,0
Asus TUF FX506 i5-11400H/8GB/512GB/RTX 3050 4GB,Asus,Core i5,-1.0,0.0,NVIDIA Card Rời,-0.23360987151457066,0,0,0,0
Apple MacBook Pro 2020 i5 8GB/256GB,Apple,Core i5,-1.0,-1.0,Apple GPU,-0.38934978585761776,0,0,0,0
Dell Inspiron 5491 i5 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.5690496870226721,0,0,0,0
Lenovo Thinkpad E14 R7 5700U 14 inch 24GB/512GB,Lenovo,Ryzen 7,1.0,0.0,Onboard,-0.4432597562071341,0,0,0,0
Acer Core I3 12th 15.6 inch 8GB/256GB,Acer,Core i3,-1.0,-1.0,Onboard,-0.634939650783192,0,0,0,0
"ZenBook Flip 14, i7-1360P,16G,512G,2.8K OLED TOUCH",Khác,Core i7,0.0,0.0,Onboard,0.1497499176375453,0,0,0,0
Surface Pro 9 i5 8GB/256GB màu xanh siêu nice,Surface,Core i5,-1.0,-1.0,Onboard,-0.08385995387702537,0,0,0,0
Laptop Asus Vivobook i7-1355U/16G/512G NEW HÃNG24T,Asus,Core i7,0.0,0.0,Onboard,-0.053909970349516306,0,0,0,0
Apple Macbook Pro i9 16GB/1TB Xám,Apple,Other,0.0,2.0,Apple GPU,-0.11380993740453443,0,0,0,0
HP Elite Dragonfly g2 i7-1185G7 16GB/512GB,Hp,Core i7,0.0,0.0,Onboard,-0.38934978585761776,0,0,0,0
Lenovo ThinkPad X13 Gen 2 i5-1145G7 8GB/256GB,Lenovo,Core i5,-1.0,-1.0,Onboard,-0.5271197100841595,0,0,0,0
Lenovo ThinkPad T490s i7 14 inch 16GB/256GB,Lenovo,Core i7,0.0,-1.0,Onboard,-0.6529096408996975,0,0,0,0
Lenovo Ideapad 5 2in1 Ryzen 7 8845HS 16G 512G FHD+,Lenovo,Ryzen 7,0.0,0.0,Onboard,-0.17370990445955256,0,0,0,0
Lenovo Thinkpad T480 i5 -th8 -14 inch 8GB/128GB,Lenovo,Core i5,-1.0,-1.5,Onboard,-0.7307795980712211,0,0,0,0
Apple MacBook Air 2020 i5 8GB/512GB,Apple,Core i5,-1.0,0.0,Apple GPU,-0.6229596573721884,0,0,0,0
Fujitsu nhật i5-1145G7 Ram 8gb SSD 256Gb nhỏ gọn,Khác,Core i5,-1.0,-1.0,Onboard,-0.6409296474886939,0,0,0,0
"MÁY TRẠM THINKPAD P52s i7, 32gb, 512gb, vga P500",Khác,Core i7,2.0,0.0,Onboard,-0.3354398155081015,0,0,0,0
HP Pavilion Aero 13 Ryzen 7 7735U/16G/512G Đẹp,Hp,Ryzen 7,0.0,0.0,Onboard,-0.28751984186408697,0,0,0,0
Dell N5570 i5-8250U 15.6 inch 8GB/128GB,Dell,Core i5,-1.0,-1.5,Onboard,-0.670879631016203,0,0,0,0
Asus Core I3 8TH 8GB/256GB 15.6 inch,Asus,Core i3,-1.0,-1.0,Onboard,-0.6828596244272066,0,0,0,0
Dell 15 DC15250 i5-1334U 15.6 inch 8GB/512GB,Dell,Core i5,-1.0,0.0,Onboard,-0.3534098056246069,0,0,0,0
Dell Latitude 5450 Core Ultra 7 14 inch 16GB/512GB,Dell,Core Ultra 7,0.0,0.0,Onboard,-0.23360987151457066,0,0,0,0
Dell Precision 3580 i7-1370P 16GB/512GB,Dell,Core i7,0.0,0.0,Onboard,-0.23360987151457066,0,0,0,0
Huawei MateBook E i3 12.6 inch 8GB/128GB,Khác,Core i3,-1.0,-1.5,Onboard,-0.5600646919644194,0,0,0,0
ASUS Vivobook A415EA i3-1125G4 4GB/256GB,Asus,Core i3,-1.5,-1.0,Onboard,-0.7247896013657192,0,0,0,0
HP 340s G7 i3 Gen 10 4GB/256GB viền mỏng - gọn nhẹ,Hp,Core i3,-1.5,-1.0,Onboard,-0.7733085746802839,0,0,0,0
Thinkbook 14 14”FHD i7 11th 8G ssd 256G pin 3H,Khác,Core i7,-1.0,-1.0,Onboard,-0.509149719967654,0,0,0,0
Dell V5401 14”FHD i5 10th 8G ssd 256G pin 3H nhôm,Dell,Core i5,-1.0,-1.0,Onboard,-0.5570696936116685,0,0,0,0
Macbook Air 2017 13.3” core i5 8G ssd 128G pin 2H,Apple,Core i5,-1.0,-1.5,Apple GPU,-0.7247896013657192,0,0,0,0
Acer Nitro 5 i7 11800H 16GB 512GB RTX 3050 144Hz,Acer,Core i7,0.0,0.0,NVIDIA Card Rời,-0.1497499176375453,0,0,0,0
Laptop Dell Latitude 5410 i5-10310U/8G/256G MH 14,Dell,Core i5,-1.0,-1.0,Onboard,-0.5930096738446794,0,0,0,0
MACBOOK AIR 2019 i5 | RAM 16GB | SSD 256GB 13.3”,Apple,Core i5,0.0,-1.0,Apple GPU,-0.45523974961813773,0,0,0,0
Dell Latitude 5440 i5-1335U 14 inch 16GB/256GB,Dell,Core i5,0.0,-1.0,Onboard,-0.2755398484530833,0,0,0,0
Dell Latitude 7450 Ultra 7 14 inch 32GB/512GB 2.5K,Dell,Core Ultra 7,2.0,0.0,Onboard,0.1497499176375453,0,0,0,0
MACBOOK AIR 2019 – i5 | RAM 16GB | SSD 512GB 13”,Apple,Core i5,0.0,0.0,Apple GPU,-0.4432597562071341,0,0,0,0
Acer i3-1005G1 15.6 inch 12GB/256GB,Acer,Core i3,-0.5,-1.0,Onboard,-0.5450897002006649,0,0,0,0
Dell Latitude E5470 i5-6300U 14 inch 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.8206295486537483,0,0,0,0
M cần bán Thinkpad L390 i5-8250U 8GB/256GB,Khác,Core i5,-1.0,-1.0,Onboard,-0.7547395848932283,0,0,0,0
Dell Latitude 9440 2in1 I7 32G 512G 2k Touch LTE,Dell,Core i7,2.0,0.0,Onboard,0.2455898649255743,0,0,0,0
Lenovo Thinkpad T490s i7 Gen 8 14 inch 16GB/256GB,Lenovo,Core i7,0.0,-1.0,Onboard,-0.5930096738446794,0,0,0,0
HP Victus 16-E1107AX R5-6600H 16G/512GB RTX3050/4G,Hp,Ryzen 5,0.0,0.0,NVIDIA Card Rời,-0.11380993740453443,0,0,0,0
HP 250 G7 i5 gen 10 15.6 inch 8GB/128GB,Hp,Core i5,-1.0,-1.5,Onboard,-0.7128096079547156,0,0,0,0
MSI Modern 14 H D13MG-217VN i7-13700H-16G-1T-Win11,Msi,Core i7,0.0,2.0,Onboard,-0.12638893048608824,0,0,0,0
HP Elite x2 G8 i5 16G 256G cảm ứng tách rời phím,Hp,Core i5,0.0,-1.0,Onboard,-0.32405882176764805,0,0,0,0
"Dell Latitude 3500 i5-8265/8G/SSD 256G 15.6"" 2018",Dell,Core i5,-1.0,-1.0,Onboard,-0.7247896013657192,0,0,0,0
DELL COR I7 6600U RAM 8G SSD 256G,Dell,Core i7,-1.0,-1.0,Onboard,-0.7128096079547156,0,0,0,0
Dell E5510 I7-10610U 15.6 inch 16GB/256GB,Dell,Core i7,0.0,-1.0,Onboard,-0.4672197430291413,0,0,0,0
💥ASUS TUF Gaming F15 i5-11400H 15.6”/16G/512G/2050,Asus,Core i5,0.0,0.0,Onboard,-0.3144748270388451,0,0,0,0
Laptop Gaming Asus i5 4200H 8GB/128GB Đen,Asus,Core i5,-1.0,-1.5,Onboard,-0.7547395848932283,0,0,0,0
Dell Precision 5550 i7-10850H 16GB/512GB T1000,Dell,Core i7,0.0,0.0,Onboard,-0.14435892060259367,0,0,0,0
Asus S430 i5 8250U 14 inch 4GB/128GB,Asus,Core i5,-1.5,-1.5,Onboard,-0.8026595585372428,0,0,0,0
"Dell 3567  i7 7500U-VGA rời 2G-8G-256G-15.6"" FHD",Dell,Core i7,-1.0,-1.0,Onboard,-0.7307795980712211,0,0,0,0
"Dell Inspiron 7380 i7-8550U-16G-256G-13.3"" FHD",Dell,Core i7,0.0,-1.0,Onboard,-0.5989996705501812,0,0,0,0
Dell Latitude 5411 i7 14 inch 8GB/256GB 99%,Dell,Core i7,-1.0,-1.0,Onboard,-0.5031597232621522,0,0,0,0
HP Elitebook 840 G9 i7 1265U 14 inch 8GB/256GB,Hp,Core i7,-1.0,-1.0,Onboard,-0.1497499176375453,0,0,0,0
Laptop Asus i5-8th 8GB/128GB Màn 14inch FHD,Asus,Core i5,-1.0,-1.5,Onboard,-0.7427595914822247,0,0,0,0
Dell Precision 7680 i7-13850HX 16 inch 32GB/512G,Dell,Core i7,2.0,0.0,Onboard,0.38934978585761776,0,0,0,0
Dell Gaming N5468 i5.7200 14 inch 8G/256G,Dell,Core i5,-1.0,-1.0,Onboard,-0.7852885680912876,0,0,0,0
Macbook Pro 13” 2015 i5/8g/128g bh- 1 tháng,Apple,Core i5,-1.0,-1.5,Apple GPU,-0.7906795651262392,0,0,0,0
Apple MacBook Pro 2019 i5 13.3 inch 8GB/128GB,Apple,Core i5,-1.0,-1.5,Apple GPU,-0.5930096738446794,0,0,0,0
"Acer Nitro 5: i5 12500H; 8G; 512G; RTX 3050; 15.6""",Acer,Core i5,-1.0,0.0,NVIDIA Card Rời,0.005989996705501812,0,0,0,0
Legion R7000P 2025 | R9 8945HX | 5070 | 16G | 1TB,Khác,Ryzen 7,0.0,2.0,Onboard,1.2333403216628231,0,0,0,0
ThinkPad X1 Carbon Gen 9 i7-1165G7 16GB/512GB,Khác,Core i7,0.0,0.0,Onboard,-0.08445895354757554,0,0,0,0
Apple Macbook Air M4 16GB/256GB,Apple,Apple M-Series,0.0,-1.0,Apple GPU,0.30548983198059243,0,0,0,0
Laptop MSI Modern i3-11th 8GB/256GB Màn 14inch FHD,Msi,Core i3,-1.0,-1.0,Onboard,-0.6648896343107011,0,0,0,0
Dell Latitude E5570 i5-6440HQ 15.6 inch 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.6948396178382102,0,0,0,0
"Lenovo LOQ 16"" Ryzen 5 RTX 4050 16GB 512GB | 165Hz",Lenovo,Ryzen 5,0.0,0.0,NVIDIA Card Rời,0.18568989787055618,0,0,0,0
Dell Latitude 3510 i5-10210U 15.6 inch 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.5510796969061666,0,0,0,0
Acer Nitro 5 AN515 i5-11400H 8G/256G,Acer,Core i5,-1.0,-1.0,Onboard,-0.47320973973464314,0,0,0,0
Dell 5370 i5 gen 8 13.3 inch 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.6768696277217048,0,0,0,0
"LAPTOP ASUS I5 12450H/8GB/512GB/3050 4G/15.6""144Hz",Asus,Core i5,-1.0,0.0,Onboard,-0.17370990445955256,0,0,0,0
Dell Alienware 16 i7-240H 16GB/1TB,Dell,Core i7,0.0,2.0,Onboard,0.8745395190032645,0,0,0,0
Macbook Air M4 13” 16GB/256GB 8GPU NewSeal VN & LL,Apple,Apple M-Series,0.0,-1.0,Apple GPU,0.2629608553715295,0,0,0,0
PRO 13.3'' 2019 / I5 / 8GB / 128G / FULL SẠCH,Khác,Core i5,-1.0,-1.5,Onboard,-0.5750396837281739,0,0,0,0
MACBOOK PRO 2020 / I7 / 32GB / 512G / FULL SẠCH US,Apple,Core i7,2.0,0.0,Apple GPU,-0.2935098385695888,0,0,0,0
"Dell i5th6 15in, ram 8g, ssd 256g, 2vga 2g, rin",Dell,Core i5,-1.0,-1.0,Onboard,-0.7547395848932283,0,0,0,0
Lenovo Thinkpad X280 i5 12.5 inch 8GB/256GB,Lenovo,Core i5,-1.0,-1.0,Onboard,-0.7547395848932283,0,0,0,0
MSI Thin GF63 i5-12450H 16GB/512GB RTX 4050 6GB,Msi,Core i5,0.0,0.0,NVIDIA Card Rời,-0.08984995058252718,0,0,0,0
Lenovo i5 8GB/256GB 13 inch Bạc,Lenovo,Core i5,-1.0,-1.0,Onboard,-0.6588996376051993,0,0,0,0
"Asus Zenbook 13 OLed, i7 1165G7 16GB/512GB",Asus,Core i7,0.0,0.0,Onboard,-0.43127976279613045,0,0,0,0
SurFace Pro 7Plus / I5 / 16G / 256G / CẢM ỨNG 2IN1,Surface,Core i5,0.0,-1.0,Onboard,-0.33603881517865164,0,0,0,0
Lenovo Ideapad i7-1155G7 15.6 inch 8GB/256GB,Lenovo,Core i7,-1.0,-1.0,Onboard,-0.6109796639611849,0,0,0,0
Huawei Matebook E 2022 i5-1130G7/8G/256G/OLED 2K+,Khác,Core i5,-1.0,-1.0,Onboard,-0.3534098056246069,0,0,0,0
MacBook Pro 2020 – i7 / 16GB / 1TB – CÒN BẢO HÀNH,Apple,Core i7,0.0,2.0,Apple GPU,-0.1503489173080955,0,0,0,0
Acer Aspire A515-56 i5 8GB Đen 512gb/8g,Acer,Core i5,-1.0,0.0,Onboard,-0.5630596903171703,0,0,0,0
Dell Latitude 7420 I7 1185G7 Ram 16G Ssd 256G FHD,Dell,Core i7,0.0,-1.0,Onboard,-0.47320973973464314,0,0,0,0
Dell Latitude E5450 i7 12GB/512GB Đen,Dell,Core i7,-0.5,0.0,Onboard,-0.7128096079547156,0,0,0,0
Dell Latitide 7410 i7 Gen 10 Ram 16G/SSD 256G 14in,Dell,Core i7,0.0,-1.0,Onboard,-0.5331097067896613,0,0,0,0
Laptop Nhut  i5 Gen 4 8GB/128GB Đen,Khác,Core i5,-1.0,-1.5,Onboard,-0.8146395519482464,0,0,0,0
MacBook Pro 2020 i5 16GB/512GB màn sọc giá rẻ,Apple,Core i5,0.0,0.0,Apple GPU,-0.5930096738446794,0,0,0,0
HP Victus 16 Gaming R5 5600H 16GB/512GB/GTX1650,Hp,Ryzen 5,0.0,0.0,NVIDIA Card Rời,-0.41330977267962504,0,0,0,0
Dell Latitude 5310 i5-10310u 13.3 inch 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.6439246458414448,0,0,0,0
Lenovo Gaming 3/R5-5500H /15.6 inch /16GB/512GB,Lenovo,Ryzen 5,0.0,0.0,Onboard,-0.23360987151457066,0,0,0,0
Lenovo Legion 9i Ultra 9 18 inch 64GB/4TB,Lenovo,Core Ultra 9,3.0,3.0,Onboard,3.5327802569708586,0,0,0,0
"Dell  7420 i7 1185G7, R 16GB, SSD NVMe 256g,14in",Dell,Core i7,0.0,-1.0,Onboard,-0.4738087394051933,0,0,0,0
Apple MacBook Pro 2020 i5 16GB/256GB,Apple,Core i5,0.0,-1.0,Apple GPU,-0.41330977267962504,0,0,0,0
HP ProBook 460 G11 Ultra 7 155U 16 inch 16GB/512GB,Hp,Core Ultra 7,0.0,0.0,Onboard,-0.26355985504207974,0,0,0,0
Acer A315 Core I3-7100U 4GB/128GB,Acer,Core i3,-1.5,-1.5,Onboard,-0.7727095750097337,0,0,0,0
Lenovo  Slim3 14IRH10 i5-13420H/16GB/512GB 14inch,Lenovo,Core i5,0.0,0.0,Onboard,-0.08984995058252718,0,0,0,0
Dell Inspiron 15 i5-1235U 15.6 inch 8GB/512GB,Dell,Core i5,-1.0,0.0,Onboard,-0.5331097067896613,0,0,0,0
